Date,Open,High,Low,Close,Adj Close,Volume
2017-06-16,996.0,999.75,982.0,987.7100220000001,987.7100220000001,11472700
2017-06-19,1017.0,1017.0,989.900024,995.169983,995.169983,5043400
2017-06-20,998.0,1004.8800050000001,992.0200199999999,992.590027,992.590027,4076800
2017-06-21,998.7000119999999,1002.7199710000001,992.650024,1002.2299800000001,1002.2299800000001,2922500
2017-06-22,1002.2299800000001,1006.9600220000001,997.2000119999999,1001.2999880000001,1001.2999880000001,2253400
2017-06-23,1002.5399779999999,1004.6199949999999,998.0200199999999,1003.73999,1003.73999,2879100
2017-06-26,1008.5,1009.7999880000001,992.0,993.9799800000001,993.9799800000001,3386200
2017-06-27,990.6900019999999,998.7999880000001,976.0,976.7800289999999,976.7800289999999,3782400
2017-06-28,978.5499880000001,990.679993,969.2100220000001,990.330017,990.330017,3737600
2017-06-29,979.0,987.5599980000001,965.25,975.929993,975.929993,4303000
2017-06-30,980.1199949999999,983.4699710000001,967.6099849999999,968.0,968.0,3390300
2017-07-03,972.7899779999999,974.48999,951.0,953.659973,953.659973,2909100
2017-07-05,961.5300289999999,975.0,955.25,971.400024,971.400024,3653000
2017-07-06,964.659973,974.400024,959.0200199999999,965.1400150000001,965.1400150000001,3259600
2017-07-07,969.5499880000001,980.1099849999999,969.1400150000001,978.76001,978.76001,2643400
2017-07-10,985.0,999.4400019999999,983.5,996.4699710000001,996.4699710000001,3546300
2017-07-11,993.0,995.98999,983.7199710000001,994.1300050000001,994.1300050000001,2982700
2017-07-12,1000.650024,1008.5499880000001,998.099976,1006.51001,1006.51001,3608600
2017-07-13,1004.6199949999999,1006.8800050000001,995.900024,1000.6300050000001,1000.6300050000001,2880800
2017-07-14,1002.400024,1004.4500119999999,996.8900150000001,1001.8099980000001,1001.8099980000001,2102500
2017-07-17,1004.6900019999999,1014.75,1003.8099980000001,1010.0399779999999,1010.0399779999999,3712600
2017-07-18,1006.0,1026.030029,1004.0,1024.449951,1024.449951,4007600
2017-07-19,1025.0,1031.589966,1022.5,1026.869995,1026.869995,2964000
2017-07-20,1031.589966,1034.969971,1022.5200199999999,1028.699951,1028.699951,3097500
2017-07-21,1021.2800289999999,1026.099976,1011.0,1025.670044,1025.670044,2734600
2017-07-24,1028.339966,1043.01001,1027.430054,1038.949951,1038.949951,3288000
2017-07-25,1038.050049,1043.329956,1032.47998,1039.869995,1039.869995,2447600
2017-07-26,1043.199951,1053.199951,1043.199951,1052.800049,1052.800049,2921300
2017-07-27,1069.550049,1083.310059,1040.180054,1046.0,1046.0,10991700
2017-07-28,1012.1400150000001,1032.849976,1001.0,1020.0399779999999,1020.0399779999999,7709400
2017-07-31,1019.0499880000001,1019.0499880000001,987.0200199999999,987.7800289999999,987.7800289999999,7352100
2017-08-01,996.1099849999999,1006.400024,991.580017,996.1900019999999,996.1900019999999,4572600
2017-08-02,1001.7700199999999,1003.2100220000001,981.7299800000001,995.8900150000001,995.8900150000001,4070000
2017-08-03,999.4699710000001,999.5,984.590027,986.919983,986.919983,3255800
2017-08-04,989.679993,991.669983,982.0,987.580017,987.580017,2730300
2017-08-07,990.650024,995.0,987.1400150000001,992.2700199999999,992.2700199999999,2676600
2017-08-08,994.349976,996.2800289999999,985.7899779999999,989.840027,989.840027,2902800
2017-08-09,982.599976,988.0,975.2700199999999,982.01001,982.01001,3569700
2017-08-10,976.2999880000001,979.8599849999999,954.679993,956.919983,956.919983,5684100
2017-08-11,960.0,970.3900150000001,951.3800050000001,967.98999,967.98999,3468000
2017-08-14,978.409973,985.5,976.1900019999999,983.2999880000001,983.2999880000001,3042800
2017-08-15,988.900024,991.73999,982.0,982.73999,982.73999,2549300
2017-08-16,981.650024,986.4600220000001,973.2199710000001,978.179993,978.179993,3132100
2017-08-17,977.840027,977.840027,960.320007,960.570007,960.570007,3512400
2017-08-18,961.400024,965.429993,954.650024,958.4699710000001,958.4699710000001,3284800
2017-08-21,957.570007,961.2000119999999,945.4600220000001,953.2899779999999,953.2899779999999,3164500
2017-08-22,955.5200199999999,967.929993,955.5,966.900024,966.900024,2750000
2017-08-23,959.3800050000001,962.0,954.2000119999999,958.0,958.0,2668300
2017-08-24,957.419983,959.0,941.1400150000001,952.4500119999999,952.4500119999999,5195700
2017-08-25,956.0,957.6199949999999,944.099976,945.26001,945.26001,3324800
2017-08-28,946.5399779999999,953.0,942.25,946.0200199999999,946.0200199999999,2596700
2017-08-29,940.0,956.0,936.330017,954.0599980000001,954.0599980000001,2874300
2017-08-30,958.4400019999999,969.409973,956.909973,967.590027,967.590027,2904600
2017-08-31,974.7000119999999,981.0,972.76001,980.599976,980.599976,3331500
2017-09-01,984.2000119999999,984.5,976.8800050000001,978.25,978.25,2535900
2017-09-05,975.400024,976.7700199999999,960.3699949999999,965.2700199999999,965.2700199999999,2883200
2017-09-06,968.320007,971.840027,960.599976,967.7999880000001,967.7999880000001,2129900
2017-09-07,974.0,980.590027,972.5499880000001,979.4699710000001,979.4699710000001,2566800
2017-09-08,979.099976,979.8800050000001,963.4699710000001,965.900024,965.900024,2605300
2017-09-11,974.4600220000001,981.9400019999999,974.2199710000001,977.9600220000001,977.9600220000001,2186700
2017-09-12,983.2700199999999,984.669983,975.5200199999999,982.580017,982.580017,2481100
2017-09-13,983.9699710000001,1000.0,979.419983,999.599976,999.599976,3374700
2017-09-14,996.7999880000001,998.5599980000001,987.73999,992.2100220000001,992.2100220000001,3913300
2017-09-15,993.01001,996.25,984.0300289999999,986.7899779999999,986.7899779999999,3760200
2017-09-18,990.400024,992.7899779999999,968.169983,974.1900019999999,974.1900019999999,3411300
2017-09-19,977.25,978.23999,967.4600220000001,969.8599849999999,969.8599849999999,2671100
2017-09-20,971.7899779999999,974.8099980000001,962.159973,973.2100220000001,973.2100220000001,2888800
2017-09-21,971.3099980000001,971.7000119999999,962.0200199999999,964.650024,964.650024,2337600
2017-09-22,961.01001,965.6099849999999,954.419983,955.099976,955.099976,2641800
2017-09-25,949.3099980000001,949.419983,932.8900150000001,939.7899779999999,939.7899779999999,5124000
2017-09-26,945.48999,948.6300050000001,931.75,938.599976,938.599976,3564800
2017-09-27,948.0,955.2999880000001,943.2999880000001,950.8699949999999,950.8699949999999,3148900
2017-09-28,951.8599849999999,959.7000119999999,950.099976,956.400024,956.400024,2522600
2017-09-29,960.1099849999999,964.830017,958.3800050000001,961.349976,961.349976,2543800
2017-10-02,964.0,967.3099980000001,952.1199949999999,959.1900019999999,959.1900019999999,2442900
2017-10-03,958.0,963.6900019999999,950.3699949999999,957.099976,957.099976,2666600
2017-10-04,954.2100220000001,967.7899779999999,954.0499880000001,965.4500119999999,965.4500119999999,2527400
2017-10-05,970.0,981.51001,969.6400150000001,980.849976,980.849976,3229200
2017-10-06,975.6400150000001,995.75,975.6400150000001,989.580017,989.580017,3782100
2017-10-09,993.23999,998.5,987.5,990.98999,990.98999,2938600
2017-10-10,996.669983,997.9500119999999,980.099976,987.2000119999999,987.2000119999999,3084900
2017-10-11,991.2700199999999,995.5,986.7000119999999,995.0,995.0,2337100
2017-10-12,996.8099980000001,1008.4400019999999,992.400024,1000.929993,1000.929993,4067300
2017-10-13,1007.0,1007.7700199999999,1001.0300289999999,1002.9400019999999,1002.9400019999999,2431500
2017-10-16,1008.4400019999999,1009.570007,1001.0399779999999,1006.340027,1006.340027,2008900
2017-10-17,1005.590027,1011.4699710000001,1004.3800050000001,1009.1300050000001,1009.1300050000001,2319700
2017-10-18,1009.2700199999999,1022.3099980000001,996.5499880000001,997.0,997.0,2499700
2017-10-19,990.0,991.0499880000001,980.23999,986.6099849999999,986.6099849999999,3108200
2017-10-20,993.5300289999999,994.6199949999999,982.0,982.909973,982.909973,2365100
2017-10-23,986.7299800000001,986.7800289999999,962.5,966.2999880000001,966.2999880000001,3494100
2017-10-24,969.0,979.849976,965.0,975.900024,975.900024,2723900
2017-10-25,978.0,984.4400019999999,966.23999,972.909973,972.909973,3033100
2017-10-26,980.330017,982.900024,968.5499880000001,972.429993,972.429993,5618700
2017-10-27,1058.140015,1105.579956,1050.550049,1100.949951,1100.949951,16565000
2017-10-30,1095.01001,1122.790039,1093.560059,1110.849976,1110.849976,6613100
2017-10-31,1109.0,1110.540039,1101.119995,1105.280029,1105.280029,3477000
2017-11-01,1105.400024,1108.969971,1096.73999,1103.680054,1103.680054,3755500
2017-11-02,1097.810059,1101.939941,1086.869995,1094.219971,1094.219971,3684900
2017-11-03,1091.150024,1112.680054,1088.52002,1111.599976,1111.599976,3751500
2017-11-06,1109.150024,1125.410034,1108.77002,1120.660034,1120.660034,3381100
2017-11-07,1124.73999,1130.599976,1117.5,1123.170044,1123.170044,2689000
2017-11-08,1122.819946,1135.540039,1119.109985,1132.880005,1132.880005,2581500
2017-11-09,1125.959961,1129.619995,1115.77002,1129.130005,1129.130005,3668400
